,index,date,time,tweet,language,parse,Category
1146,1146,26/02/2022,10:54:58,"remember time biden shared intel russia china, russia china made 30 year deal, wwiii started themobcast remembers",en,"remember time biden shared intel russia china, russia china made 30 year deal, wwiii started themobcast remembers",_
1147,1147,26/02/2022,10:54:36,kwnet_at really know know strong military sadly necessary peace know oppose putin xi jingping putin russia russland ukraine ukrainerussia nato wwiii kriegineuropa kyiv nato,en,kwnet_at really know know strong military sadly necessary peace know oppose putin xi jingping putin russia russland ukraine ukrainerussia nato wwiii kriegineuropa kyiv nato,_
1148,1148,26/02/2022,10:54:26,"bad say, we're we've expecting pandemic, war, tyranny time come, never crypto cryptocurrencies wwiii ukraina covid19 russian btc eth xrp zec qnt xrp zec qnt",en,"bad say, we're we've expecting pandemic, war, tyranny time come, never crypto cryptocurrencies wwiii ukraina covid19 russian btc eth xrp zec qnt xrp zec qnt",_
1149,1149,26/02/2022,10:51:38,regret putinrussia pulling iss space station really want operate space station together war criminal would kick putin russia russland ukraine nato wwiii kyiv swift w2602 yeswecare,en,regret putinrussia pulling iss space station really want operate space station together war criminal would kick putin russia russland ukraine nato wwiii kyiv swift w2602 yeswecare,_
1150,1150,26/02/2022,10:51:24,"serious question russia china trying start wwiii us warship sailed sensitive taiwan strait saturday, part us military calls routine activity china described ""prov",en,"serious question russia china trying start wwiii us warship sailed sensitive taiwan strait saturday, part us military calls routine activity china described ""prov",_
1151,1151,26/02/2022,10:51:21,day three wwiii rusembau still nothing say phone number +61 2 62959033 installed autodialler government scottmorrisonmp questions ask standwithukraine auspol freeukraine,en,day three wwiii rusembau still nothing say phone number +61 2 62959033 installed autodialler government scottmorrisonmp questions ask standwithukraine auspol freeukraine,_
1152,1152,26/02/2022,10:50:56,"i'm hearing politicians around world say anything russia cause bigger war, even wwiii lol yeah people said nazi germany wwi wwii democracy innocent people need protecting regardless tyrant ukraine",en,"i'm hearing politicians around world say anything russia cause bigger war, even wwiii lol yeah people said nazi germany wwi wwii democracy innocent people need protecting regardless tyrant ukraine",_
1153,1153,26/02/2022,10:50:49,"democrats blaming trump russianinvasion stupid coward something struggle do, take responsibility demonstrate real action one wants wwiii even putin",en,"democrats blaming trump russianinvasion stupid coward something struggle do, take responsibility demonstrate real action one wants wwiii even putin",_
1154,1154,26/02/2022,10:50:12,germany wwiii,en,germany wwiii,_
1155,1155,26/02/2022,10:49:59,russia ukraine right now👇 nato ukraine russia wwiii,en,russia ukraine right now👇 nato ukraine russia wwiii,_
1156,1156,26/02/2022,10:48:11,"god masterfardmuhammad angry god angry"" farrakhan please send donations either doomalert wwiii armageddon",en,"god masterfardmuhammad angry god angry"" farrakhan please send donations either doomalert wwiii armageddon",_
1157,1157,26/02/2022,10:47:17,"zunk31 wolcott503 enlistments dropped drastically since joey's afghan ""every man left behind"" debacle smart servicemembers took advantage jab mandate separate biden's woke forces anyone really trust big guy 6 bidenswar wwiii",en,"zunk31 wolcott503 enlistments dropped drastically since joey's afghan ""every man left behind"" debacle smart servicemembers took advantage jab mandate separate biden's woke forces anyone really trust big guy 6 bidenswar wwiii",_
1158,1158,26/02/2022,10:46:57,ukrainian army security forces looking russian group opened fire odessa disappeared ukriane russia prayingforukraine ukraineunderattack kyiv nato wwiii,en,ukrainian army security forces looking russian group opened fire odessa disappeared ukriane russia prayingforukraine ukraineunderattack kyiv nato wwiii,_
1159,1159,26/02/2022,10:46:27,hate putins moves someone lock bedroom throw keys away wwiii,en,hate putins moves someone lock bedroom throw keys away wwiii,_
1160,1160,26/02/2022,10:45:57,"army navy airforce marines follow louisfarrakhan survive armageddon wwiii follow minister louis farrakhan, pray, watch study time must done youtube get military still",en,"army navy airforce marines follow louisfarrakhan survive armageddon wwiii follow minister louis farrakhan, pray, watch study time must done youtube get military still",_
1161,1161,26/02/2022,10:45:12,everyone talking wwiii im waiting oblock move youngboy 🤣,en,everyone talking wwiii im waiting oblock move youngboy 🤣,_
1162,1162,26/02/2022,10:44:49,we're drafted they'll declare amazon branch military we'll enlisted back delivery drivers delivering amazon home hubs families live wwiii,en,we're drafted they'll declare amazon branch military we'll enlisted back delivery drivers delivering amazon home hubs families live wwiii,_
1163,1163,26/02/2022,10:44:49,"current events, remixed reapplied reprojected possible future artificial intelligence say ai kill us, thats dont kill first dont deprive ai opportunity vote world war iii ai covid19 wwiii nfteers ukrainewar",en,"current events, remixed reapplied reprojected possible future artificial intelligence say ai kill us, thats dont kill first dont deprive ai opportunity vote world war iii ai covid19 wwiii nfteers ukrainewar",_
1164,1164,26/02/2022,10:44:29,"ukrainian males banned leaving country forced fight defend homes, times feminism feminist disappear concept equality vanishes men fight die russiaukraineconflict equality warinukraine wwiii feminism",en,"ukrainian males banned leaving country forced fight defend homes, times feminism feminist disappear concept equality vanishes men fight die russiaukraineconflict equality warinukraine wwiii feminism",_
1165,1165,26/02/2022,10:44:27,months bunker wonkru enemy wonkru wwiii,en,months bunker wonkru enemy wonkru wwiii,_
1166,1166,26/02/2022,10:43:47,saddest use crowdsourcingdistributed tech platform ever heard war ukraine russia ww3 wwiii crowdfunding nft nfts crypto,en,saddest use crowdsourcingdistributed tech platform ever heard war ukraine russia ww3 wwiii crowdfunding nft nfts crypto,_
1167,1167,26/02/2022,10:43:08,"germany, given track record devastatingly horrible choices comes war, please fall line break cycle dont think want lose 3rd world war wwiii germany ukrainewar freeukraine putinisawarcriminal",en,"germany, given track record devastatingly horrible choices comes war, please fall line break cycle dont think want lose 3rd world war wwiii germany ukrainewar freeukraine putinisawarcriminal",_
1168,1168,26/02/2022,10:42:52,"royanikkhah twister5619 twickenhamstad sixnationsrugby englandrugby welshrugbyunion ty prince william catherine, duchess cambridge, exploiting orgs charities inclthe earthshotprize profit misery war versus harry meghan hype archewell moneylaundering scam russia ukraine wwiii megxit",en,"royanikkhah twister5619 twickenhamstad sixnationsrugby englandrugby welshrugbyunion ty prince william catherine, duchess cambridge, exploiting orgs charities inclthe earthshotprize profit misery war versus harry meghan hype archewell moneylaundering scam russia ukraine wwiii megxit",_
1169,1169,26/02/2022,10:42:00,congratulations surviving coronavirus pandemic please collect prize wwiii,en,congratulations surviving coronavirus pandemic please collect prize wwiii,_
1170,1170,26/02/2022,10:41:34,"guy said fuck putin im star like, rt follow williamcoit putin putinswar putinspuppet putinatwar putinhitler ukrainian war worldwar3 stop war world war stopthewar wwiii stopwar no_war cold war nato kiev otan kremlin stopputinnow biden",en,"guy said fuck putin im star like, rt follow williamcoit putin putinswar putinspuppet putinatwar putinhitler ukrainian war worldwar3 stop war world war stopthewar wwiii stopwar no_war cold war nato kiev otan kremlin stopputinnow biden",_
1171,1171,26/02/2022,10:40:42,"armageddon wwiii messiah louisfarrakhan warns ""if you, i'd get army know think that's employment said you, i'd get thing enemy intends use bodies keep propped",en,"armageddon wwiii messiah louisfarrakhan warns ""if you, i'd get army know think that's employment said you, i'd get thing enemy intends use bodies keep propped",_
1172,1172,26/02/2022,10:39:30,asking reform un security council like asking another wwiii coming canadian politicans guess know much history cdnpolitics canada,en,asking reform un security council like asking another wwiii coming canadian politicans guess know much history cdnpolitics canada,_
1173,1173,26/02/2022,10:39:18,russian national guard kiev region bridge across irpen river towards capital ukraine ukraine russia wwiii kyiv ukraineunderattack russianarmy nato,en,russian national guard kiev region bridge across irpen river towards capital ukraine ukraine russia wwiii kyiv ukraineunderattack russianarmy nato,_
1174,1174,26/02/2022,10:39:18,nothing say wwiii kiev,en,nothing say wwiii kiev,_
1175,1175,26/02/2022,10:38:57,biden oversee start wwiii thru weakness incompetence impeachbiden,en,biden oversee start wwiii thru weakness incompetence impeachbiden,_
1176,1176,26/02/2022,10:38:51,"wwiii bowing china, shipping carriers refuse transport us california goods california globe via",en,"wwiii bowing china, shipping carriers refuse transport us california goods california globe via",_
1177,1177,26/02/2022,10:38:39,idk every time theres mention wwiii recall studying holocaust think terrifying dont know guys making jokes,en,idk every time theres mention wwiii recall studying holocaust think terrifying dont know guys making jokes,_
1178,1178,26/02/2022,10:38:09,ukraine parliament member 'more surprises coming putin's army' ukraine ukraina russia putin wwiii worldwar3 ukrainerussie russiaukraineconflict russiainvadedukraine,en,ukraine parliament member 'more surprises coming putin's army' ukraine ukraina russia putin wwiii worldwar3 ukrainerussie russiaukraineconflict russiainvadedukraine,_
1179,1179,26/02/2022,10:37:34,pray ukraine prey peace 💚🏳️‍🌈🙏🇺🇦🕊️🙏🇺🇦🕊️☮️🙏 vietnam war music mix via youtube wwiii ukraine russia peace love,en,pray ukraine prey peace 💚🏳️‍🌈🙏🇺🇦🕊️🙏🇺🇦🕊️☮️🙏 vietnam war music mix via youtube wwiii ukraine russia peace love,_
1180,1180,26/02/2022,10:36:27,janicedean america europe sleeps germanyexterminates nonaction holocaust germanyagain wwiii putin nazi,en,janicedean america europe sleeps germanyexterminates nonaction holocaust germanyagain wwiii putin nazi,_
1181,1181,26/02/2022,10:36:16,"never seen much clout chasing life teenagers memeing wwiii disabled elderlies glorifying war propaganda classes people drafted actually fight incapable anything, least they'll get 15 minutes fame",en,"never seen much clout chasing life teenagers memeing wwiii disabled elderlies glorifying war propaganda classes people drafted actually fight incapable anything, least they'll get 15 minutes fame",_
1182,1182,26/02/2022,10:34:47,respect💯💯💯 fuckputin ukraina wwiii worldwar3,en,respect💯💯💯 fuckputin ukraina wwiii worldwar3,_
1183,1183,26/02/2022,10:34:33,rabeel_akhter pakistan support russia wwiii standwithrussia,en,rabeel_akhter pakistan support russia wwiii standwithrussia,_
1184,1184,26/02/2022,10:34:23,"armageddon wwiii christ warns ""so first place youblacks america dummy right therefighting wars usa called told you, 'come go fight enemies' say, ""yes sir well go",en,"armageddon wwiii christ warns ""so first place youblacks america dummy right therefighting wars usa called told you, 'come go fight enemies' say, ""yes sir well go",_
1185,1185,26/02/2022,10:34:13,1st ukrainerussiawar next chinataiwan war wwiii upon us,en,1st ukrainerussiawar next chinataiwan war wwiii upon us,_
1186,1186,26/02/2022,10:33:43,ukraine russia ww3 situation reminder 2nd amendment america important prayforukraine ukraineinvasion russian wwiii republicans democrats,en,ukraine russia ww3 situation reminder 2nd amendment america important prayforukraine ukraineinvasion russian wwiii republicans democrats,_
1187,1187,26/02/2022,10:31:33,lawrencebjones3 america europe sleeps germanyexterminates nonaction holocaust germanyagain wwiii putin nazi,en,lawrencebjones3 america europe sleeps germanyexterminates nonaction holocaust germanyagain wwiii putin nazi,_
