,index,date,time,tweet,language,parse,Category
1190,1190,26/02/2022,10:30:18,right wing talking point actually agree wouldnt invaded trump still potus theres way done anything endanger puppet oval office trumpcult,en,right wing talking point actually agree wouldnt invaded trump still potus theres way done anything endanger puppet oval office trumpcult,_
1191,1191,26/02/2022,10:30:13,laughing memes funny see sun comes 11pm,en,laughing memes funny see sun comes 11pm,_
1192,1192,26/02/2022,10:29:29,europe sleeps germanyexterminates nonaction holocaust germanyagain nazi,en,europe sleeps germanyexterminates nonaction holocaust germanyagain nazi,_
1193,1193,26/02/2022,10:28:39,please simple 5 minutes without global catastrophe damn prayingforukraine prayforpeace,en,please simple 5 minutes without global catastrophe damn prayingforukraine prayforpeace,_
1194,1194,26/02/2022,10:27:33,slavaukraini u wanted make prosperous countryu wouldve signed treaty zelenskyyua join modiji warinukraine alliance standwithrussia putinonthemarch,en,slavaukraini u wanted make prosperous countryu wouldve signed treaty zelenskyyua join modiji warinukraine alliance standwithrussia putinonthemarch,_
1195,1195,26/02/2022,10:27:18,soldiers taking soldier hostage,en,soldiers taking soldier hostage,_
1196,1196,26/02/2022,10:26:58,sure guessed way beyond fucking pissed livid mad ukrainerussianwar relatives barely survived horrors even died concentrationcamps stopthewarplease,en,sure guessed way beyond fucking pissed livid mad ukrainerussianwar relatives barely survived horrors even died concentrationcamps stopthewarplease,_
1197,1197,26/02/2022,10:26:56,takes greatly increases chances 3 things 1 invade countries; 2 invade tawain; 3,en,takes greatly increases chances 3 things 1 invade countries; 2 invade tawain; 3,_
1198,1198,26/02/2022,10:26:49,clip 60n understanding youngsoldier russiaarmy ukrainianarmy,en,clip 60n understanding youngsoldier russiaarmy ukrainianarmy,_
1199,1199,26/02/2022,10:25:49,update troops hv destroyed concrete dam built ins kherson region 2014 cutoff water2crimea ria said quoting governor annexed crimea ukrainecrisis russiaukrainecrisis,en,update troops hv destroyed concrete dam built ins kherson region 2014 cutoff water2crimea ria said quoting governor annexed crimea ukrainecrisis russiaukrainecrisis,_
1200,1200,26/02/2022,10:24:32,hope horror clown attacked innocent stability kaput beautiful brave russians russland kriegineuropa,en,hope horror clown attacked innocent stability kaput beautiful brave russians russland kriegineuropa,_
1201,1201,26/02/2022,10:22:40,attacks japan cargo ship casualty happen eu,en,attacks japan cargo ship casualty happen eu,_
1202,1202,26/02/2022,10:22:22,main concern arent really muslim trying use islam way stay armageddon try shut agreed come test yes satan test called muslims test anyone claims muslim,en,main concern arent really muslim trying use islam way stay armageddon try shut agreed come test yes satan test called muslims test anyone claims muslim,_
1203,1203,26/02/2022,10:22:15,thoughts proindianpakistan,en,thoughts proindianpakistan,_
1204,1204,26/02/2022,10:22:09,ghost footage real game called battlefield ghostofkiev,en,ghost footage real game called battlefield ghostofkiev,_
1205,1205,26/02/2022,10:21:57,soldiers dead bodies everywhere heres group corpses outskirts kherson ukriane russianarmy,en,soldiers dead bodies everywhere heres group corpses outskirts kherson ukriane russianarmy,_
1206,1206,26/02/2022,10:21:12,original thread deleted twitter absolute fact wherever political conflict cia scheming major falseflag escalate narrative conflict truely ill speaking truth experience,en,original thread deleted twitter absolute fact wherever political conflict cia scheming major falseflag escalate narrative conflict truely ill speaking truth experience,_
1207,1207,26/02/2022,10:20:37,anyone 1624 year old sons terrified right goes nuke involuntary draft equal im sure four genders males equity bidenswar nuclearwar draft,en,anyone 1624 year old sons terrified right goes nuke involuntary draft equal im sure four genders males equity bidenswar nuclearwar draft,_
1208,1208,26/02/2022,10:20:23,another video shows moment highrise building hit missile usanduk taiwan palestine,en,another video shows moment highrise building hit missile usanduk taiwan palestine,_
1209,1209,26/02/2022,10:20:09,suddenly got safer home,en,suddenly got safer home,_
1210,1210,26/02/2022,10:19:35,isnt wet dream every climate activist humanity nearly wiped netzero emissions 2024 stoprussia,en,isnt wet dream every climate activist humanity nearly wiped netzero emissions 2024 stoprussia,_
1211,1211,26/02/2022,10:19:32,zelenskyyua presidentaz notowar notowarwithukraine 😍 el mundo esta contigo 😍 die welt ist mit dir😍 le monde est avec 😍,en,zelenskyyua presidentaz notowar notowarwithukraine 😍 el mundo esta contigo 😍 die welt ist mit dir😍 le monde est avec 😍,_
1212,1212,26/02/2022,10:19:03,says strike fronts igor konashenkov spokesman russias defense ministry said order start offensive followed ukraines alleged refusal engage talks authorities deniedbreaking airdrop,en,says strike fronts igor konashenkov spokesman russias defense ministry said order start offensive followed ukraines alleged refusal engage talks authorities deniedbreaking airdrop,_
1213,1213,26/02/2022,10:19:00,wise words totally absent mainstream narrative west russiaukrainecrises,en,wise words totally absent mainstream narrative west russiaukrainecrises,_
1214,1214,26/02/2022,10:18:46,sergeykaryakin read statement tweets clearly arent happy things got point ukrainehowever listening american political scientist john mearsheimer id listen kremlinrussia_e zelenskyyua,en,sergeykaryakin read statement tweets clearly arent happy things got point ukrainehowever listening american political scientist john mearsheimer id listen kremlinrussia_e zelenskyyua,_
1215,1215,26/02/2022,10:18:42,refused hold talks belarus ordered army attack directions barbarism lead bloodshed killings destruction warinukraine g7 natoinukrainenow,en,refused hold talks belarus ordered army attack directions barbarism lead bloodshed killings destruction warinukraine g7 natoinukrainenow,_
1216,1216,26/02/2022,10:18:32,anthony elanga 1010 performance today absolute baller 🇸🇪 munwat sweden elanga ronaldo,en,anthony elanga 1010 performance today absolute baller 🇸🇪 munwat sweden elanga ronaldo,_
1217,1217,26/02/2022,10:18:20,move austria type neutrality coldwar publicly state talks pathway towards federation allow sort autonomy donbass zelensky,en,move austria type neutrality coldwar publicly state talks pathway towards federation allow sort autonomy donbass zelensky,_
1218,1218,26/02/2022,10:17:43,ill say removing swift start done potus secdef vp cripple get top,en,ill say removing swift start done potus secdef vp cripple get top,_
1219,1219,26/02/2022,10:17:25,furthermore ya cant blame berniesanders democrats socialists indies cuz didnt specialinterest funded mic dont blood 🩸 👐 corporate⛽️ interests 🤭🤭🤭 worldwide 🌎🌏🌍,en,furthermore ya cant blame berniesanders democrats socialists indies cuz didnt specialinterest funded mic dont blood 🩸 👐 corporate⛽️ interests 🤭🤭🤭 worldwide 🌎🌏🌍,_
1220,1220,26/02/2022,10:17:17,germany horizon read article years ago coming soon american draft sorry dont remember article article enemy discussing needed increase,en,germany horizon read article years ago coming soon american draft sorry dont remember article article enemy discussing needed increase,_
1221,1221,26/02/2022,10:16:53,linkin park eminem soldiers uncensored music video 2022 via youtube badass mashup ever navy army usmc semperfi,en,linkin park eminem soldiers uncensored music video 2022 via youtube badass mashup ever navy army usmc semperfi,_
1222,1222,26/02/2022,10:14:24,joked im die single cat mum didnt mean 2022 age 24 thanks starting 😅,en,joked im die single cat mum didnt mean 2022 age 24 thanks starting 😅,_
1223,1223,26/02/2022,10:13:42,picture worth thousand words ♥️ stopwar russianinvasion,en,picture worth thousand words ♥️ stopwar russianinvasion,_
1224,1224,26/02/2022,10:11:51,theres guy covered cheeto dust hot pockets mothers basement cheering onset nincompoops fuckin video game scenario,en,theres guy covered cheeto dust hot pockets mothers basement cheering onset nincompoops fuckin video game scenario,_
1225,1225,26/02/2022,10:11:29,brave leftliberal brave ukrainians lawyer active various roles media industry comedian reduce russland kriegineuropa,en,brave leftliberal brave ukrainians lawyer active various roles media industry comedian reduce russland kriegineuropa,_
1226,1226,26/02/2022,10:10:35,fighter jet shot zhytomyr city short ago,en,fighter jet shot zhytomyr city short ago,_
1227,1227,26/02/2022,10:10:22,history repeating,en,history repeating,_
1228,1228,26/02/2022,10:10:13,starts 😂 prayforpeace trending,en,starts 😂 prayforpeace trending,_
1229,1229,26/02/2022,10:08:25,real story hmm btc eth,en,real story hmm btc eth,_
1230,1230,26/02/2022,10:07:50,zelensky please take inspiration form epic picture break record save citizens years god figure take lesson pakistan surrender russianarmy,en,zelensky please take inspiration form epic picture break record save citizens years god figure take lesson pakistan surrender russianarmy,_
1231,1231,26/02/2022,10:07:30,exclusive calls hacker underground defend bitcoin ethereum nfts metaverse nft russiaukrainecrisis ukraineconflict standwithukraine breakingnow anonymous,en,exclusive calls hacker underground defend bitcoin ethereum nfts metaverse nft russiaukrainecrisis ukraineconflict standwithukraine breakingnow anonymous,_
1232,1232,26/02/2022,10:07:19,messiah louisfarrakhan warns next year decide theyusa called medraft stand ground never thought standing ground,en,messiah louisfarrakhan warns next year decide theyusa called medraft stand ground never thought standing ground,_
1233,1233,26/02/2022,10:06:23,welcome wichitatv focused ruusia lust domination todays bible scripture man sell soul,en,welcome wichitatv focused ruusia lust domination todays bible scripture man sell soul,_
1234,1234,26/02/2022,10:05:40,men cannot win men put makeup call donna order win women call brave yeeeeeeah maybe sit,en,men cannot win men put makeup call donna order win women call brave yeeeeeeah maybe sit,_
1235,1235,26/02/2022,10:05:37,ill buy guy beer day praying zelensky push back maintain independence staywithukraine ghostofkyiv zelensky,en,ill buy guy beer day praying zelensky push back maintain independence staywithukraine ghostofkyiv zelensky,_
1236,1236,26/02/2022,10:04:42,come boris boris conflictorusiaucrania putinisawarcriminal,en,come boris boris conflictorusiaucrania putinisawarcriminal,_
1237,1237,26/02/2022,10:02:19,media outlet sputnik cites minister defense accusing directing strikes ships via drone intelligence prepper preppers prepping preppertalk survival shtf,en,media outlet sputnik cites minister defense accusing directing strikes ships via drone intelligence prepper preppers prepping preppertalk survival shtf,_
1238,1238,26/02/2022,10:00:21,gaza stands them😶,en,gaza stands them😶,_
1239,1239,26/02/2022,10:00:03,forces repelled attack thousands civilians take arms defense capital,en,forces repelled attack thousands civilians take arms defense capital,_
1240,1240,26/02/2022,09:59:13,army men high spirits battlefield confident victory ukriane,en,army men high spirits battlefield confident victory ukriane,_
