,date,time,tweet,language
211,26/02/2022,22:08:48,quick death comes wars avoid cost ukraine ukraineunderattack ukrainerussia wwiii ww3 putin ghostofkiev ukraineinvasion,en
212,26/02/2022,22:08:32,instagram blocks chechen leader allys account account apparently used ramzan kadyrov shutdown metaowned social media platform russia russiaukraineconflict wwiii,en
213,26/02/2022,22:06:57,"""can tow back russia"" ukrainian citizen confronts russian soldiers tank runs fuel legendary putin ukraine wwiii ยูเครน russiaukraineconflict standwithukriane",en
214,26/02/2022,22:06:07,potus ukraine worth wwiii idk never better opportunity destroy vladimir putin save taiwan,en
215,26/02/2022,22:04:12,stop killing innocent ukrainians stop war russiaukraineconflict ukrainerussiacrisis wwiii nato ukraine putin russianinvasion worldwar3,en
216,26/02/2022,22:02:59,wwiii broke would go fight n,en
217,26/02/2022,22:02:53,world stands ukraine russiainvadedukraine wwiii,en
218,26/02/2022,22:02:15,getting wwiii ready,en
219,26/02/2022,21:58:37,dont think theres government website working russia🤣 anonymous kicked fsbs ass russia cant invade country defend right ukraine wwiii putin fuckputin,en
220,26/02/2022,21:58:19,matter time wwiii starts blood thedemocrats joebiden ‘s hands… thanks fucktard barackobama whos behind whole thing decades… im stupid people pos muslim orchestrated beginning pos,en
221,26/02/2022,21:57:39,father ukraine give farewell baby girl send safe zone left behind fight invaders sentimental 📸 banrussiafromswift breakfaststories blockputinwallets breaking stopthewar wwiii,en
222,26/02/2022,21:57:08,updated map russian occupied areas russia making vast gains south east kharkiv still held ukraine surrounded mariupol also ukraine ukrainerussiacrisis ukrainerussiaconflict russia russiaukraineconflict kiev kyiv kharkiv mariupol putin wwiii,en
223,26/02/2022,21:52:21,gracesaldanaa first former president yadda yadda secondly cant call demand thing shoveled power forces threatening wwiii mean favor though,en
224,26/02/2022,21:50:54,putin scared donald trump trump wasis unpredictable putin scared joe biden biden empty suit everything biden biden lie turkey closing russian navy access black sea russian merchant vessels detained wwiii,en
225,26/02/2022,21:49:21,isnt come terrorist bec thing afghan mojaheedin protection stop advancement usa army called terrorist wwiii russiaukrainewar russian warinukraine,en
226,26/02/2022,21:49:04,living society devolved deep bowels dystopian absurdity actually living literal figurative memewar worldwarmeme ww3 wwiii ukraineinvasion ukraineunderattack saveukraine,en
227,26/02/2022,21:48:26,way year shaping think longing good old days 2021 trying funny war 2022motivationalquotes days newsbreak wwiii,en
228,26/02/2022,21:47:14,time wwiii,en
229,26/02/2022,21:46:52,great content call duty game developers sad true💔 ukraineinvasion russiaukrainewar ghostofkiev ukraineunderattack callofduty ukrainerussia zelensky putinhitler warinukraine wwiii,en
230,26/02/2022,21:46:16,wow man crazy think implications always could never see would cause wwiii shortest could see 45 6 anybody tried see caused ww3 saw nothing wrong scale something small microscale perhaps microcircuitry nanotech,en
231,26/02/2022,21:45:38,"""if nuclear war destroying world today also leaving behind lasting trail destruction misery future generations"" hazrat mirza masroor ahmad aa wwiii ukrainerussia ukraine russia",en
232,26/02/2022,21:44:30,second one today took us brink wwiii open eyes reignite brain,en
233,26/02/2022,21:43:28,wanting bootsontheground help us countries ukraine would mean wwiii yes need help ukrainerussiawar ukraineunderattack ukraineinvasion,en
234,26/02/2022,21:43:20,"steely dans donald fagens ""new frontier"" like fender rhodes donald playing played group life rhythms chicago used hook wahwah pedal rhodes get hendrix sound jazzinthe70s jazzfusion wwiii",en
235,26/02/2022,21:42:00,russia ukraine war updates russian forces blow gas pipeline kharkiv ukrainerussiawar worldwar3 wwiii,en
236,26/02/2022,21:39:50,world gone madder ever beforewwiii,en
237,26/02/2022,21:36:46,first blackfacehitler theres putinhitler one declared war citizens unnecessary unprecedented emergenciesact declared war ukrania tyrants ukraine deserves support attention trudeau doesnt wwiii,en
238,26/02/2022,21:34:46,quite clear appalling quickly cancer imperialistic nationalism strikes heart one country inflicted another ukraine russia kyiv wwiii,en
239,26/02/2022,21:34:32,breaking update eu ban certain banks swift paralyze assets russian central bank freeze assets oligarchs russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en
240,26/02/2022,21:29:01,watch anything ever post please make one ever 👀 👂 anything post please make one please 👀 👂 reclaim world lets save ukrainerussia russia usa china ukrainerussiaconflict wwiii,en
241,26/02/2022,21:28:31,nato putin targeting nuclear waste facilities hopefully something pollute world ukrainewillresist supportukraine putinhitler nuclearwar wwiii,en
242,26/02/2022,21:28:01,everyone busy russia meanwhile china russian wwiii ukraine,en
243,26/02/2022,21:28:01,life full drama nighmares covid war hope end soon thoughts prayer livingwithcovid peacenotwar wwiii,en
244,26/02/2022,21:27:41,nbayoungboy ybbetter song dope wwiii,en
245,26/02/2022,21:27:33,aftermath russian missile hitting oil depot rovenki ukraine ukraine russia ukrainerussia russiaukraine russiaukraineconflict worldwar3 wwiii ww3 nato,en
246,26/02/2022,21:26:21,un reporting least 240 civilian casualties far russian invasion ukraine ukraine russia ukrainerussia russiaukraine russiaukraineconflict worldwar3 wwiii ww3 nato,en
247,26/02/2022,21:25:56,nigeriansinukraine stranded wwiii cnn cnni woman children stranded got boarder told cannot go poland negative 3 outside video,en
248,26/02/2022,21:25:08,europe wwiii wonder people europe us says oh putin evil west europe see us didnt cry spend tears iraq people syria palestinian country bomb kill daily see us lower human 😡,en
249,26/02/2022,21:24:46,russian officer captured ukrainian forces melitopol ukraine russia ukrainerussia russiaukraine russiaukraineconflict worldwar3 wwiii ww3 nato,en
250,26/02/2022,21:24:42,fucking 2022 already makes wanna go back 2 years covid pandemic put loop 😵 wwiii,en
251,26/02/2022,21:24:19,unusual_whales balance 10 years 15 american men 1835 sent death wwiii,en
252,26/02/2022,21:21:35,antonioguterres un repeat un nato unsco_mepp joke wwiii ukrainerussiawar,en
253,26/02/2022,21:21:04,even stuck mars indian embassy help sushmaswaraj ukraineunderattack wwiii ww3 pmoindia,en
254,26/02/2022,21:19:23,school learned case wwiii,en
255,26/02/2022,21:17:29,understand war takes time something adding russian invasion ukraine almost like putin trying bait west greater action much military strength using wait something ukraine wwiii,en
256,26/02/2022,21:16:18,anyone selling nato ukraineunderattack russia wwiii,en
257,26/02/2022,21:13:40,"americaplayed1 yes frustrating feeling like cant stop spiral remove psychopathic ""leadership""more people die killshots;a global crash inevitable; supply linesfoodgas prices get worsethe bad guys want chaos disorder continuewwiii",en
258,26/02/2022,21:12:00,heard dr fauci endorsing masks another booster shot radiation worries event wwiii youre covered drfauci fauci masks america wwiii ww3 wwiii russiaukrainewar russianarmy putinhitler bidenisadisgrace war americafirst,en
259,26/02/2022,21:05:43,vonderleyen fastest way reduce worlds overpopulation either global pandemic quickly spreads world war current human population population often complained cause resource scarcity maybe wwiii solution lets human go extinct,en
260,26/02/2022,21:05:18,world divided two factions emerged terrible epidemic india make stand clear cannot remain neutral time saveukraina wwiii,en
261,26/02/2022,21:04:06,wwiii inflation urbangarden food runs city christ warns universal famine meaning entire countries run food us must plant something plant something today right months help keep us alive,en
262,26/02/2022,21:03:12,buffer fastest way reduce worlds overpopulation either global pandemic quickly spreads world war current human population population often complained cause resource scarcity maybe wwiii solution thanos right,en
263,26/02/2022,21:02:46,jdid fastest way reduce worlds overpopulation either global pandemic quickly spreads world war current human population population often complained cause resource scarcity maybe wwiii solution lets human go extinct,en
264,26/02/2022,21:02:43,decided sign earthling decree recognising independence kamchatka regions eastern russia little piece ☮️🕊️ always wanted see canada 🇨🇦 ukraine russiaukraineconflict wwiii auspol,en
265,26/02/2022,21:01:58,anyone know also supposed praying russia ukraine ukraineunderattack russianarmy wwiii,en
266,26/02/2022,21:01:33,ukraine war camera streams ukraine russiaukraineconflict russia worldwar3 wwiii nato,en
267,26/02/2022,21:00:42,swift01_2000 davidplouffe meiselasb montenegro cause wwiii trumpupet,en
268,26/02/2022,20:58:25,jamesgrickards theeconomist stop living past yes maybe happened guess happening instead find ways stop wwiii happens,en
269,26/02/2022,20:57:46,ccp care want war us take taiwan mean wwiii,en
270,26/02/2022,20:54:19,wwiii gain childs childhood neither laughed searched ran one issued resolution children yemen 😞,en
271,26/02/2022,20:53:26,wwiii biden administration sending 350m military assistance ukraine,en
272,26/02/2022,20:51:28,go home russians leave ukraians peace putin isnt worth istandwithukraine ukraineinvasion stopputin stopputinswar wwiii,en
273,26/02/2022,20:49:31,tells russian president vladimir putin hurting ukrainian children pull back troops ukraineunderattack worldwar3 ww3 russianinvasion ukrainerussia worldwariii wwiii,en
274,26/02/2022,20:48:20,hear hear ukraine putinisawarcriminal russiaukraine bidenisafailure kyiv wwiii standwithukraine,en
275,26/02/2022,20:45:33,hope turds wanting war russia understand means really think theyve unleashed ukraine youre stupider thought wwiii russianarmy russiainvadesukraine ukraine,en
276,26/02/2022,20:43:25,bbdollfal annaforflorida dont people danger war choose matter matter funding wwiii fight side side save country 🇺🇸❤,en
277,26/02/2022,20:37:58,bbdollfal need quit financing putin want stop right buying oil shutdown keystone pipeline could wwiii draft could invoked real could come weak right stay well ❤,en
278,26/02/2022,20:36:46,ukrainewar makingoff 7 cnn forging polls push wwiii europe,en
279,26/02/2022,20:35:27,never life felt helpless sitting witnessing russia destroy ukraine cannot anything world covid19 edge world war 3 god help humans ukriane wwiii russiainvadesukraine,en
280,26/02/2022,20:32:27,thank everyone mmatwitter wwiii draft event im glad meny enjoyed supported way 🙏 fun make even funnier interactions guys ❤️ thank full draft recap posted tomorrow 💯,en
281,26/02/2022,20:32:05,wwiii started long ago sleeping far ukraine may understands like sending troops iraq im sorry learn hard way went us first place,en
282,26/02/2022,20:29:39,"wwiii armageddon urbangarden messiah louisfarrakhan warns ""we got go back land go back garden know worldwari worldwarii government imitated something called victorygardens victory gardens",en
283,26/02/2022,20:27:29,neither believe india cant support ukraine openly countries strong military connections example brahmos military weapon made india russia together adding names rivers standwithukriane wwiii,en
284,26/02/2022,20:26:36,stockprof3 grandmand joey start war keep russia locating exposing ukraines dossiers hunter big guy like everything elsejoey unsuccessful dossiers going interesting read bidenswar wwiii blamebidenvoters,en
285,26/02/2022,20:26:03,nato dissolve possible asianafrican middle east countries alliance together take action nato countries ukraine russia blacksea wwiii,en
286,26/02/2022,20:19:41,"annaforflorida peoplepowerfla 10% inflation; buy oil russia funding wwiii major ""exporter energy"" 2% inflation 15 months later joebiden funding enemy wwiii ukraine paying price china preparing attack taiwan weak",en
287,26/02/2022,20:15:41,whitehouse steelersgirl217 think wwiii begun,en
288,26/02/2022,20:14:53,soooo think turns wwiii,en
289,26/02/2022,20:13:05,guess peoples existential crisis looking pretty irrelevant right 🙄 wwiii,en
290,26/02/2022,20:12:25,ww3 tisjeboy jay ‘ war wheretrinity trust truth\wwiii end many beginning ©ff consigner tisjeboyjay1,en
291,26/02/2022,20:11:33,margie worries ww3 wwiii ww3 conflictorusiaucrania world war stopputinnow,en
292,26/02/2022,20:10:59,near witness wwiii care make share memes ukrainerussiawar least act humanly,en
293,26/02/2022,20:10:46,🔴 live podcast pbn special broadcast wwiii preps intel lessons spreaker prepper prepping russian shtf wwiii,en
294,26/02/2022,20:10:40,la times us european allies bar russian banks swift network zelensky billions billions losses russia — tangible price vile invasion countrydisconnecting global financial civilization wwiii ukraine,en
295,26/02/2022,20:10:06,scaramucci doesnt happen 🤔 moochmadness wwiii,en
296,26/02/2022,20:09:40,kim jong un firing missiles feels like north koreas left geopolitical flexingpotential nuclear war plus recent years trump putin hijacked egodriven lunatic politicsspotlight🤷‍️ northkorea wwiii putinhitler,en
