date,time,tweet,language
26/02/2022,22:31:21,the chechen armys aesthetic is lowkey fire not gonna lie 🔥 ramzankadyrov chechens ukraine ukrainerussiacrisis ukrainerussiaconflict russia russiaukraineconflict kiev kyiv kharkiv mariupol putin wwiii,en
26/02/2022,22:31:21,who has made the chinese angry bitcoin urgent presidentzelensky russia china ukraine wwiii,en
26/02/2022,22:30:00,wwiii got me missing pangea,en
26/02/2022,22:29:29,inglorious putin putin naziukraine wwiii,en
26/02/2022,22:27:57,wwiii already tipped off and this hostess still asked to see my vax card pushupssitupspullups twoworldwars wwiii,en
26/02/2022,22:23:47,the war is not going to bring any good to anyone but suffering to the innocent🙏 ukrainerussia stopwar wwiii,en
26/02/2022,22:23:24,the simpsons didnt predict wwiii in 2022 i know the war gon stop in a few months,en
26/02/2022,22:22:13,talibastan europistan taiwainistan where will wwiii end,en
26/02/2022,22:22:13,i have arrived ukraineunderattack ukraine wwiii,en
26/02/2022,22:22:10,if the n a t o prevents russia from making swift payments the russian bank will go to hell logically this means that crypto will be used as a new payment solution swift sanctions wwiii,en
26/02/2022,22:21:32,the tragedy of war is that it uses mans best to do mans worst wwiii worldwar3,en
26/02/2022,22:19:27,wait wtffffff ukraine ukraineunderattack warinukraine zelensky ukraineinvasion ukrainerussia wwiii nato,en
26/02/2022,22:16:40,the u s needs to get out of the good guys vs bad guys/cowboys vs indians mindset modern politics is not that simple the russia ukraine conflict is bad guys vs bad guys pay attention to what is happening locally in your own community get involved and fight corruption wwiii,en
26/02/2022,22:10:37,to those wondering if were heading to wwiii russian troops took chernobyl we are pretty much half past there and ironically trump was more concerned about russia surviving covid than he was for people here at home in the usa dont forget,en
26/02/2022,22:08:48,this is how quick death comes with wars and why we should avoid them at all cost ukraine ukraineunderattack ukrainerussia wwiii ww3 putin ghostofkiev ukraineinvasion,en
26/02/2022,22:08:32,instagram blocks chechen leader allys account the account apparently used by ramzan kadyrov has been shutdown on the meta owned social media platform russia russiaukraineconflict wwiii,en
26/02/2022,22:06:57,can i tow you back to russia ukrainian citizen confronts russian soldiers after tank runs out of fuel legendary putin ukraine wwiii ยูเครน russiaukraineconflict standwithukriane,en
26/02/2022,22:06:07,is the worth wwiii idk but there has never been a better opportunity to destroy vladimir putin save taiwan,en
26/02/2022,22:04:12,stop killing innocent ukrainians stop war russiaukraineconflict ukrainerussiacrisis wwiii nato ukraine putin russianinvasion worldwar3,en
26/02/2022,22:02:59,if wwiii broke off would you go fight y or n,en
26/02/2022,22:02:53,the world stands with ukraine russiainvadedukraine wwiii,en
26/02/2022,22:02:15,its getting there wwiii who is ready,en
26/02/2022,21:58:37,i dont think theres a government website working in russia 🤣 anonymous kicked the fsbs ass so russia cant invade a country or defend itself right ukraine wwiii putin fuckputin,en
26/02/2022,21:58:19,its only a matter of time before wwiii starts and blood will be on and s hands thanks to that fucktard whos been behind this whole thing for decades im not stupid people that pos muslim has orchestrated this from the beginning pos,en
26/02/2022,21:57:39,a father in ukraine give a farewell to his baby girl and send her to a safe zone he left behind to fight against invaders sentimental 📸 banrussiafromswift breakfaststories blockputinwallets breaking stopthewar wwiii,en
26/02/2022,21:57:08,updated map of russian occupied areas russia making vast gains in the south and east kharkiv still held by ukraine but are surrounded mariupol also ukraine ukrainerussiacrisis ukrainerussiaconflict russia russiaukraineconflict kiev kyiv kharkiv mariupol putin wwiii,en
26/02/2022,21:52:21,first of all its former president yadda yadda secondly he cant call for or demand a thing he was shoveled into power by the very forces that are threatening wwiii i mean will you do me a favor though,en
26/02/2022,21:50:54,putin was scared of donald trump because trump was/is unpredictable putin is not scared of joe biden because biden is an empty suit everything about biden is a biden lie turkey is closing russian navy access to the black sea russian merchant vessels being detained wwiii,en
26/02/2022,21:49:21,isnt he be come a terrorist bec the same thing were doing afghan mojaheedin for their protection to stop the advancement of usa army they were called terrorist wwiii russiaukrainewar russian warinukraine,en
26/02/2022,21:49:04,is this are we living have we as a society devolved so deep into the bowels of dystopian absurdity that we are actually living through a literal and figurative memewar is this worldwarmeme ww3 wwiii ukraineinvasion ukraineunderattack saveukraine,en
26/02/2022,21:48:26,with the way this year is shaping up i think we will be longing for the good old days of 2021 i am not trying to be funny war 2022motivationalquotes days newsbreak wwiii,en
26/02/2022,21:47:14,is it time wwiii,en
26/02/2022,21:46:52,this is all great content for call of duty game developers sad but true 💔 ukraineinvasion russiaukrainewar ghostofkiev ukraineunderattack callofduty ukrainerussia zelensky putinhitler warinukraine wwiii,en
26/02/2022,21:46:16,wow man this is crazy to think of the implications we always could never see what would cause wwiii (shortest) but we could see 4 5 and 6 when anybody tried to see what caused ww3 we saw nothing (wrong scale) something small on a microscale perhaps microcircuitry or nanotech,en
26/02/2022,21:45:38,if there is a nuclear war we will not only be destroying the world today but we will also be leaving behind a lasting trail of destruction and misery for our future generations hazrat mirza masroor ahmad (aa) wwiii ukrainerussia ukraine russia,en
26/02/2022,21:44:30,second one of these today it took us to the brink of wwiii for them to open their eyes and reignite their brain,en
26/02/2022,21:43:28,wanting boots on the ground help from the u s and other countries for the ukraine but that would mean wwiii yes they need more help ukrainerussiawar ukraineunderattack ukraineinvasion,en
26/02/2022,21:43:20,steely dans donald fagens new frontier i like the fender rhodes that donald is playing when i played with the group life rhythms in chicago i used to hook up a wah wah pedal to my rhodes to get than hendrix sound jazzinthe70s jazzfusion wwiii,en
26/02/2022,21:42:00,russia ukraine war updates russian forces blow up gas pipeline in kharkiv ukrainerussiawar worldwar3 wwiii,en
26/02/2022,21:39:50,in a world gone madder than ever before wwiii,en
26/02/2022,21:36:46,first there was blackfacehitler now theres putinhitler one declared war on his citizens with unnecessary and unprecedented emergenciesact the other declared war on ukrania both are tyrants ukraine deserves our support and attention trudeau doesnt wwiii,en
26/02/2022,21:34:46,its quite clear and appalling as to how quickly the cancer of imperialistic nationalism strikes the heart of one country which is inflicted on another ukraine russia kyiv wwiii,en
26/02/2022,21:34:32,breaking update eu to ban certain banks from swift paralyze assets of the russian central bank and further freeze assets of oligarchs russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en
26/02/2022,21:29:01,if you watch anything i ever post please make this the one if you ever 👀 or 👂 anything i post please make this the one please 👀 👂 we can reclaim our world lets save ourselves ukrainerussia russia usa china ukrainerussiaconflict wwiii,en
26/02/2022,21:28:31,nato putin is targeting nuclear waste facilities hopefully your doing something about this because it will pollute the world ukrainewillresist supportukraine putinhitler nuclearwar wwiii,en
26/02/2022,21:28:01,when everyone is busy on russia meanwhile china russian wwiii ukraine,en
26/02/2022,21:28:01,our life full of drama and nighmares once its about covid and now its war hope this will end soon thoughts and prayer to them livingwithcovid peacenotwar wwiii,en
26/02/2022,21:27:41,nbayoungboy ybbetter this song dope wwiii,en
26/02/2022,21:27:33,aftermath of a russian missile hitting an oil depot in rovenki ukraine ukraine russia ukrainerussia russiaukraine russiaukraineconflict worldwar3 wwiii ww3 nato,en
26/02/2022,21:26:21,the un is reporting at least 240 civilian casualties so far in the russian invasion of ukraine ukraine russia ukrainerussia russiaukraine russiaukraineconflict worldwar3 wwiii ww3 nato,en
26/02/2022,21:25:56,why nigeriansinukraine stranded wwiii woman and children stranded too then when they got to the boarder they were told they cannot go into poland its negative 3 outside on this video,en
26/02/2022,21:25:08,europe wwiii no wonder people on europe and us says oh putin is evil when this is how in west and europe see us they didnt cry and spend tears on iraq people or syria or palestinian when their country bomb them or kill them daily they see us as lower human 😡,en
26/02/2022,21:24:46,russian officer captured by ukrainian forces in melitopol ukraine russia ukrainerussia russiaukraine russiaukraineconflict worldwar3 wwiii ww3 nato,en
26/02/2022,21:24:42,fucking 2022 already makes me wanna go back to 2 years of the covid pandemic and just put it on loop 😵 wwiii,en
26/02/2022,21:24:19,it will balance out in 10 years after 1/5 of american men 18 35 are sent to their death in wwiii,en
26/02/2022,21:21:35,repeat after me is a joke wwiii ukrainerussiawar,en
26/02/2022,21:21:04,even if stuck in mars indian embassy will help you ukraineunderattack wwiii ww3,en
26/02/2022,21:19:23,in school we learned what to do in case of wwiii,en
26/02/2022,21:17:29,i understand that war takes time but something is not adding up with this russian invasion of ukraine it is almost like putin is trying to bait the west into greater action they have so much military strength they are not using as if they wait for something ukraine wwiii,en
26/02/2022,21:16:18,anyone selling nato ukraineunderattack russia wwiii,en
26/02/2022,21:13:40,yes its so frustrating feeling like we cant stop the spiral how do we remove our psychopathic leadership more people will die from the killshots;a global crash is inevitable; and supply lines/food/gas prices will get worse the bad guys want chaos and disorder to continue wwiii,en
