,date,time,tweet,language,sentimiento
147,26/02/2022,23:26:53,@igeusllc @rafsanchez People won't be able stop #WWIII. Only #God can. For example how he worked his hand in various events & close calls during the Cold War. It also depends on the #Apocalypse timing. In the current situation tho I'm not seeing it yet although we just took 1 step in that direction.,en,neutro
148,26/02/2022,23:24:26,Reality of war 👇🏾 Whole Country is suffering because of madness from one person #Putin #PutinHitler #WWIII #Ukraine #StopWar #Russia,en,neutro
149,26/02/2022,23:22:36,#WWIII #web3 ...Coincidence?? #cryptocurrency #BTC #ETH #Russia #Ukraine,en,neutro
150,26/02/2022,23:22:23,I wish well for all Ukrainian people! But this tweet stopped me for a second to think about the Innocent People in Palestine 🇵🇸! #WWIII,en,neutro
151,26/02/2022,23:22:13,The Yemeni child has been hungry for almost eight years. Did the world pray for him? Where are the human rights? The time of your death Yemeni children. Yes human rights for blue eyes and blond hair will always be there #No_WAR #Yemen #WorldWarIII #WWIII #WW3 #Ukraine,en,neutro
152,26/02/2022,23:22:11,Say her name!!!! #OlenaKurilo Shes not a fucking actor. Too many people are posting 2 different pictures of her saying theyre 4 years apart!! BS..both are from Feb.24.2022 #Russian #Kyiv #UkraineRussiaConflict #UkraineRussiaCrisis #Putin #RussiaUkraineConflict #Kiev #WWIII,en,neutro
153,26/02/2022,23:20:59,Germany sending weapons to Ukraine is now completing this potential #WWIII #worldwar3,en,neutro
154,26/02/2022,23:18:10,Now there is no difference between Hitler and Putin Sin is always sin #PutinHitler #WWIII #distraction #humanity #RussianArmy,en,neutro
155,26/02/2022,23:15:54,Stand with #Ukraine and #Russian #WWIII Stop the #UkraineRussiaWar instead of spread it. We can end the war without blood. We can end the war by friendly Conversation. 😑😑😑😑,en,neutro
156,26/02/2022,23:15:17,D-Lithic- Embodied (Prod. by Syndrome) via @YouTube #ww3 #WWIII #Anonymous @nbcsnl #RussiaUkraineConflict Enjoy!!! Its off the Portals of the Yin LP from a couple years ago....PCE!@!@!!!,en,neutro
157,26/02/2022,23:14:34,NATO stepped in ! 😶 #NATO #UkraineRussiaConflict #WWIII,en,neutro
158,26/02/2022,23:13:58,#SWIFTban #SWIFTsanctions #WWIII #WorldWarIII #Ukraine #Russia #RussiaUkraine #EU #NATO #WorldPeace Swift Sanctions on Russia is too much its financial Nuke. It will ruin the World. Fuel Gas Wheat Gold Prices will shoot up EU will suffer also along with developing countries,en,neutro
159,26/02/2022,23:13:56,@KyivIndependent #UkrainianArmy #WWIII #worldwar3 #StandWithUkriane #Ukrainian @ZelenskyyUa Where is the UNSC? Where are the global human organizations? The world needs to pay attention here the butchers of humanity are coming😢 O world be one to save innocent people🗺️ #BravoUkraine 💙💛,en,neutro
160,26/02/2022,23:11:11,BREAKING USA and its partners countries drops financial nuclear weapon to russia by cut off transaction with some banks in russia through #SWIFT #worldwar3 #SWIFTban #RussiaUkraineConflict #Russia #WWIII,en,neutro
161,26/02/2022,23:10:47,Thane is one of the secured place 😂😂 Koi terrorist attack ni Koi waterloging nahi 😂 @RoadsOfMumbai #WWIII #mumbaitraffic #thane #RussiaUkraineConflict,en,neutro
162,26/02/2022,23:08:39,The war in Ukraine is no longer a Ukraine-Russia war. A world war III with forming alliances is looming. #WWIII #StopWar,en,neutro
163,26/02/2022,23:06:41,I dont think Putin will drop a nuke on an area he ultimately wants to exploit. I do think he would use dirty bombs. Something else to think about Putin could sell nuclear waste on the black market to our enemies. #WWIII @POTUS #IStandWithUkraine,en,neutro
164,26/02/2022,23:06:17,Russia vs Ukraine #WWIII #RussiaUkraineConflict #RussiavsUkraine,en,neutro
165,26/02/2022,23:06:12,Ive seen more pictures from a weekend National Guard drill than I have of what is supposed to be the makings of #WWIII. Nothing about this seems right. Putin is a dick Zelenskyy is a liar Biden is corrupt the Media lost me years ago. We should trust nothing! #UkraineWar,en,neutro
166,26/02/2022,23:03:55,Anyone else have the urge to go out and buy some guns before #WWIII starts?,en,neutro
167,26/02/2022,23:03:24,Worlds most horrible economic sanction Called Swift ban has been imposed on Russia by USA and Europe & It is more lethal than nuclear weapons. Now it will give rise to do or die situation for Putin . #SWIFTban #sanctions #WWIII,en,neutro
168,26/02/2022,23:03:04,i dont want world war 3 #WWIII,en,neutro
169,26/02/2022,23:00:47,"Will the threat of a ""mutually assured destruction"" (via nuclear war) prevent #Russia #USA #China #Europe #India etc from using nuclear weapons to ""win"" wars?💥🕊 #Apocalypse #WWIII #PrayForPeace #WorldPeace",en,neutro
170,26/02/2022,22:58:41,Someone should tell #Trump that THIS is how you go from a TV Personality to a *competent* leader... #Zelensky #Russia #RussiaUkraine #Ukraine #Kyiv #WWIII,en,neutro
171,26/02/2022,22:56:25,Fortune favours the brave. ✊ #RussiaUkraineConflict #RussianArmy #WWIII,en,neutro
172,26/02/2022,22:56:20,War is what happens when language fails. ~ Maegaret Atwood ~ #StopRussia #StopWar #WWIII Ukraine NATO,en,neutro
173,26/02/2022,22:55:08,"Big statement from @POTUS ""other than sanctions #WWIII is the only option against Russia"". #UkraineUnderAttack #RussiaUkraineConflict",en,neutro
174,26/02/2022,22:54:33,@Briannn34811794 @HP_DarthMaul @KofmanMichael I hope the Ukrainian civilians have access to biochemical warfare protective gear. #Ukraine #UkraineRussiaWar #WWIII #WMD,en,neutro
175,26/02/2022,22:53:16,I really dont want to see Russia instead of Ukraine in the map!! #Ukraine #Russian #WWIII #WorldWarIII,en,neutro
176,26/02/2022,22:53:12,"""I need ammunition not a ride"" Youll see that LEGENDARY quote from President Zelensky on t-shirts/murals/social media bios for the rest of your life...and with good reason. #Zelensky #IStandWithUkraine #UkraineWar #UkrainRussia #UkraineInvasion #Kyiv #WWIII",en,neutro
177,26/02/2022,22:52:54,One thing is so so clear to all countries that no matter how u treat other countries when its time for war. Its only YOU! And only you. Thats why Nuclear weapons are so important for the country and pokhran was the most crucial step in indian history. #WWIII #UkraineWar,en,neutro
178,26/02/2022,22:51:58,Start appreciating little things ! You are blessed! If you are sleeping peacefully in your home! Because nowadays not everyone is as lucky as you! 💔🥺🥺 #SundayMorning #SundayThoughts #RussianArmy #RussiaUkraineConflict #WWIII #Ukraine #Russia #war #UkraineWar #UkraineRussia,en,neutro
179,26/02/2022,22:50:20,NATO put the world in war #WWIII #UkraineUnderAttack #NATO #Ukraine #RussianArmy,en,neutro
180,26/02/2022,22:50:20,Should the world increase or decrease the arsenal of #nuclear weapons? 💥 #WWIII #PeaceNotWar 💥,en,neutro
181,26/02/2022,22:50:02,I'm here for you. #WWIII #BeenThere #GenX #ColdWar,en,neutro
182,26/02/2022,22:48:56,I can see a period of where #gas/#energy will be scarse in #EuropeanUnion then it will get very cheap and widely available. #cryptocurrency will get very popular and hopefully #Putin will see an end of his influence - best case scenario…this if #WWIII won't happen #SWIFTban,en,neutro
183,26/02/2022,22:48:17,Although I did my time I'm ready for my day to strap up again with my brothers and sisters in arms. Lol felt this shit in my soul😂😂😂😂🙏🏾 #WWIII #WW3 #Ukraine #NATO #PrayForPeace #darkhumor #Memes,en,neutro
184,26/02/2022,22:47:42,#Putin may lose more from this war. #Putins War #RussiaUkraineConflict #WWIII,en,negativo
185,26/02/2022,22:44:44,When you slept after making meme on #WWIII and wakes up in junaid jamsheds concert,en,neutro
186,26/02/2022,22:39:50,EARTH YOU ARE A FVCKED PLACE #WWIII,en,neutro
187,26/02/2022,22:39:27,Sunday Memes 😛 Any Web3 developer here 😂 #web3 #WWIII,en,neutro
188,26/02/2022,22:38:31,Refusal to accept all Russian diplomatic passports. . . . . #WWIII #Ukraine #Kiev #BidenIsAFailure #UkraineWar #StopWar #Putin #Europe #UN,en,neutro
189,26/02/2022,22:37:43,Real Heroine of #Ukriane ❤️ Retweet if you agree 🤗 #RussianArmy #WWIII #RussiaUkraineConflict,en,neutro
190,26/02/2022,22:37:28,🙏🏽 Russian Navy Suspected Of Firing On Civilian Tanker Crew Injured #Ukraine #UkraineRussia #UkraineInvasion #UkraineRussiaCrisis #UkraineUnderAttack #worldwar3 #WorldWarIII #WWIII,en,neutro
191,26/02/2022,22:36:09,Worst part? This is not even conspiracy. #WWIII,en,neutro
192,26/02/2022,22:36:09,I've been smoking so imma throw the curveball but I have a feeling that this is how they will reveal the aliens to the world (that they've been know about). They will come to stop the nuclear war. #WWIII #Ukraine,en,neutro
193,26/02/2022,22:36:03,Suddenly we are just strangers with good memories!!!!! #Friends #weekendvibes #WWIII,en,neutro
194,26/02/2022,22:35:14,When the madman of the 21st century Vladimir Putin is invading Europe and engulfing on #WWIII do we need an abbreviation ? Can we all agree on #Fuckputin #FckPutin,en,neutro
195,26/02/2022,22:31:30,They are Our Saviors #WWIII,en,neutro
196,26/02/2022,22:31:25,Biden specially call republic Bharat and give them ww3 hint 😂😂 #WWIII #Ukraine #Russia #RussiaUkraineConflict #UkraineUnderAttack,en,neutro
197,26/02/2022,22:31:21,The Chechen armys aesthetic is lowkey fire not gonna lie 🔥 #RamzanKadyrov #Chechens #Ukraine #UkraineRussiaCrisis #UkraineRussiaConflict #Russia #RussiaUkraineConflict #Kiev #Kyiv #Kharkiv #Mariupol #Putin #WWIII,en,neutro
198,26/02/2022,22:31:21,Who has made the Chinese angry? #Bitcoin #URGENT #PresidentZelensky #Russia #China #Ukraine #WWIII,en,neutro
199,26/02/2022,22:30:00,#WWIII got me missing pangea,en,neutro
200,26/02/2022,22:29:29,Inglorious Putin #Putin #NaziUkraine #WWIII,en,neutro
201,26/02/2022,22:27:57,WWIII already tipped off and this hostess still asked to see my vax card… #PushupsSitupsPullups #TwoWorldWars #WWIII,en,neutro
202,26/02/2022,22:23:47,The War is not going to bring any good to anyone but suffering to the innocent.🙏 #UkraineRussia #StopWar #WWIII,en,neutro
203,26/02/2022,22:23:24,The Simpsons didnt predict #WWIII in 2022. I know the war gon stop in a few months,en,neutro
204,26/02/2022,22:22:13,#Talibastan #Europistan #Taiwainistan where will #WWIII end?,en,neutro
205,26/02/2022,22:22:13,I have arrived #UkraineUnderAttack #Ukraine #WWIII,en,neutro
206,26/02/2022,22:22:10,IF THE N.A.T.O. PREVENTS RUSSIA FROM MAKING SWIFT PAYMENTS. THE RUSSIAN BANK WILL GO TO HELL. LOGICALLY THIS MEANS THAT CRYPTO WILL BE USED AS A NEW PAYMENT SOLUTION. #SWIFT #Sanctions #WWIII,en,neutro
207,26/02/2022,22:21:32,@TheABRehman The Tragedy of War is that it uses Mans best to do mans worst.. #WWIII #worldwar3,en,neutro
208,26/02/2022,22:19:27,Wait .... WTFFFFFF !!! #Ukraine #UkraineUnderAttack #WARINUKRAINE #Zelensky #UkraineInvasion #UkraineRussia #WWIII #NATO,en,neutro
209,26/02/2022,22:16:40,"The U.S. needs to get out of the ""Good Guys vs. Bad Guys/Cowboys vs. Indians"" mindset.Modern politics is not that simple.The Russia-Ukraine conflict is ""Bad Guys vs. Bad Guys.""Pay attention to what is happening locally in your own community--Get involved & fight corruption.#WWIII",en,neutro
210,26/02/2022,22:10:37,To those wondering if were heading to #WWIII Russian troops took #Chernobyl . We are pretty much half past there. And ironically #trump was more concerned about Russia surviving #COVID than he was for people here at home in the #USA . Dont forget.,en,neutro
211,26/02/2022,22:08:48,This is how quick death comes with wars and why we should avoid them at all cost #Ukraine #UkraineUnderAttack #UkraineRussia #WWIII #WW3 #Putin #ghostofkiev #UkraineInvasion,en,neutro
212,26/02/2022,22:08:32,Instagram blocks Chechen Leader Allys Account The account apparently used by Ramzan Kadyrov has been shutdown on the Meta-owned social media platform. #Russia #RussiaUkraineConflict #WWIII,en,neutro
213,26/02/2022,22:06:57,"""Can I tow you back to Russia?"" - Ukrainian citizen confronts Russian soldiers after tank runs out of fuel... LEGENDARY. #Putin #Ukraine #WWIII #ยูเครน #RussiaUkraineconflict #StandWithUkriane",en,neutro
214,26/02/2022,22:06:07,@POTUS Is the @Ukraine worth #WWIII ? IDK but there has never been a better opportunity to destroy Vladimir #Putin . Save #Taiwan,en,neutro
215,26/02/2022,22:04:12,Stop killing innocent Ukrainians STOP WAR #RussiaUkraineConflict #UkraineRussiaCrisis #WWIII #NATO #Ukraine #Putin #russianinvasion #worldwar3,en,negativo
216,26/02/2022,22:02:59,If #WWIII broke off would you go fight? Y or N,en,neutro
217,26/02/2022,22:02:53,The World stands with Ukraine .. #RussiaInvadedUkraine #WWIII,en,neutro
218,26/02/2022,22:02:15,It's getting there. #WWIII Who is ready?,en,neutro
219,26/02/2022,21:58:37,I dont think theres a government website working in Russia...🤣 #Anonymous kicked the FSBs ass? So Russia cant invade a country or defend itself right? #Ukraine #WWIII #Putin #FuckPutin,en,neutro
220,26/02/2022,21:58:19,It's only a matter of time before #WWIII starts and blood will be on @TheDemocrats & @JoeBiden 's hands… thanks to that #FUCKTARD @BarackObama who's been behind this whole thing for decades… I'm not stupid people!!! That POS #Muslim has orchestrated this from the beginning #POS,en,neutro
221,26/02/2022,21:57:39,A father in Ukraine give a farewell to his baby girl and send her to a safe zone. He left behind to fight against invaders. Sentimental 📸 #BanRussiafromSwift #Breakfaststories #BlockPutinWallets #BREAKING #StopTheWar #WWIII,en,neutro
222,26/02/2022,21:57:08,Updated map of Russian occupied areas. Russia making vast gains in the South & East. Kharkiv still held by Ukraine but are surrounded. Mariupol also #Ukraine #UkraineRussiaCrisis #UkraineRussiaConflict #Russia #RussiaUkraineConflict #Kiev #Kyiv #Kharkiv #Mariupol #Putin #WWIII,en,neutro
223,26/02/2022,21:52:21,@gracesaldanaa First of all it's Former President yadda yadda. Secondly he can't call for or demand a thing! He was shoveled into power by the very forces that are threatening #WWIII. I mean will you do me a favor though?,en,neutro
224,26/02/2022,21:50:54,Putin was scared of Donald Trump because Trump was/is unpredictable. Putin is not scared of Joe Biden because Biden is an empty suit. Everything about Biden is a Biden Lie. Turkey is closing Russian Navy access to the Black Sea. Russian merchant vessels being detained. #WWIII,en,neutro
225,26/02/2022,21:49:21,Isnt he be come a terrorist bec the same thing were doing Afghan Mojaheedin for their protection to stop the advancement of USA army they were called terrorist. #WWIII #RussiaUkraineWar #Russian #WARINUKRAINE,en,neutro
226,26/02/2022,21:49:04,Is this Are we living Have we as a society devolved SO DEEP into the bowels of dystopian absurdity that we are actually living through a literal AND figurative... #MemeWar Is this #WorldWarMeme ?? #WW3 #WWIII #UkraineInvasion #UkraineUnderAttack #SaveUkraine,en,neutro
227,26/02/2022,21:48:26,With the way this year is shaping up I think we will be longing for the good old days of 2021. I am not trying to be funny. #war #2022MotivationalQuotes #Days #NewsBreak #WWIII,en,neutro
228,26/02/2022,21:47:14,Is it time? #WWIII,en,neutro
